id	text	sentiment
12281	buda maja ka raixan yar such a inspiring character 👌	Positive
24133	tapai haruko office kata cha ktm ma please .	Neutral
26481	yuvraj sir . yahi bisaya ma homeminister sanga question garnu paryo	Neutral
18624	jahi poni sarbasadharad lai lutnai matrae xa hw hamro npl ma chai	Negative
18325	12 bhai chor ho	Negative
15045	tito satya ko comedian lay chai testo bhannu milena hai	Neutral
22174	hait kasto aasu aayo 😭	Neutral
18211	real top 4 dabedar	Positive
31703	world la respect garxa nepal lai ❤🇳🇵	Positive
14154	runx jasto x kharel aaja 🤪	Negative
17376	so sad ramro team out vayo 😭 bhagati ji ko team out hunu parne ulto po vayo ta .	Neutral
15714	this is reality of nepal.	Neutral
26970	yo pali 1full tank petrol ra masubhat lai xoderw pranesh lai vote deu ❤	Neutral
19798	mero g f ko name rxa so ma po g f xadera yeta lagum jasto lakdai xa	Neutral
27039	no words for you kamal team...💓👑👯‍♂️🧜‍♀️	Positive
11628	lokendra jhyp vaxa kyho 😃	Negative
16595	punar sujit bhayakoma thank you	Positive
27590	dherai na khoke hunxa kursi paya paxi sabai eakai ho. no body seemed poor and beggars.	Negative
24468	nepali media fourth piller hoina third class ho....we always support amit shrestha 🙏	Negative
19444	anup sir aarko video xito upload garnus true love bro milaunuey kosis garnus anup sir 🙏	Positive
13650	kati roko yo keta pani yesto aaimaiko lagi yesto nakachariko lagi	Negative
25160	omg 🤣 canada nepal ahba music video pani	Neutral
10800	who is subani moktan? is she singer daughter?	Neutral
22968	ramro team ko value nai vayena	Negative
13359	dinesh sir lai devi matale aasirbad diako maile sapanama dekheko xu.dinesh sir yo opposition teams le jatti interview liapani nadaraunu naattikana agadi badnu sir. to a good person obstacles a lot comes. god bless you sir.	Positive
19935	binod dai gaye aba news 24 lai unsubcribe garxu	Negative
17655	yo 2 jana lawyer le record rakha bhayo hahahahahaha funny intervew	Negative
14798	jhapa lye yesto muji lai national politics ma pathaucha; khukka muji japali haru.	Negative
18609	nepal army's lai salute xa but parade khelne yauta gatilo thau navako thekhdha dhukha lagxa	Positive
10213	salute xa kshitiz dada ra yako family lai.happy married life ❤🤗	Positive
16460	chori ko hand same like my sister hand 😥	Neutral
31075	chitwan ko khai ta uncal	Neutral
25572	sweeta maam ko ni garnu parrro next episode please sukirti maam 🙏	Neutral
25003	esko k cha baba jasto?	Negative
10685	bal khaes yesto hunx vani tha paens xora budi dekhada dekhadai kin gaes thita	Negative
18518	rest in peace janta janna chahancha program	Negative
19369	bk be like:la aba geet gaunus	Neutral
17505	dd hjr ko movie chitai herna paum best of luck 👍🙏❤️❤️❤️	Positive
26706	jelous vyramareko holn josto lgyo mohlai tnge agema jelous hunxan mnxa	Negative
20747	shere trump ko gu khana jane hore ki k ho,,bulldog sale	Negative
24857	ae ba twins jasti dekhne	Neutral
14505	plz yarr chadai start garnu na dherai wait gariraxu time pass nai vayana k dancing with star sake dekhi bor lagi raxa	Neutral
25950	ramro vo prashrim na gari paisa kamaunu sooach rakhda	Neutral
16871	priyana g le garda auta best choreography garaunu vyo	Positive
12862	we r very exicitied of film prem geet3, u gyz keep it on, fuck bhuvan sunar.	Positive
10553	bato ma hamlai poni eng bolerw xakaii pardinu hunthyoo 😭	Neutral
26348	ma kathmandu bassi 40yrs dekhi congresslai support gardai thiyee aba jagadish shah ra rajendra lingdenlai vote dineechu	Neutral
15047	gagan. sir phata tha hoo	Negative
12659	khas maa ma lokdohori herdinna thiye tara yo naani ko geet le amazing garidiyo lv u wowwwwwwwww	Positive
26376	bichara mami baba lai kati tensan 😭	Neutral
18316	neupane chor des xod	Negative
31940	mula normal kura lai new's banayerw khub thulo issue banaxa ysle 😅	Negative
10405	nikhil ra birjlai linu paryo sir please	Neutral
25093	anish kati dheraiii examples dinu sakeko kati manma kuntha hats off u r next superstar. more power to you 💗	Positive
24973	gaire dd le sahi bolexa	Positive
10559	great interview himalayan television	Positive
27372	malie ta raj gay jasto lagxha	Negative
26448	🇳🇵 very good bhai belkul tek vaniu sat densau nepali janta	Positive
22498	ramro handwriting cha..best of luck but exam ma time pugena bhanna paina ni baini 😆 halka ramailo	Positive
24125	ekaraj ko kura yekdam right xa buda budi haru le ni sochnu parxa natra xora xori out of country hunu ma buda budi ko ni hath hunxa choose the right person !! vote for ekaraj	Positive
21667	stop buda budi ko story do something new	Neutral
20817	youtube bata ako paisa share gar	Neutral
31072	prativa mam hjr salute xa.real nepali hero hero	Positive
20528	sudip vnko akdin talent actor ho dheri sat sport maya xa sudip lai ani umesh sen lai best of luck	Positive
26013	yo mug chimpang hoki nimsamg mug thiss 😂	Negative
18978	hey vagwan aba nepal ma america ma jastai hune vayo 😭	Negative
22485	harley davidson bike ma rahat bitaran gr8....	Neutral
13064	archana and ayushman the best jodi in nepali film industry.	Positive
25283	you are right alina ji nepal ma nepali nai bolnu parxa rule is rukr	Positive
23129	sala chutiya surya shrestha sama love here your beauty looks	Negative
14141	ramro kam garno la .	Positive
27454	ayush sir sachikai vaguwan hunuhunx. didi kati mahan hunuhunx. sacho nepali cheli yesto hunx.	Positive
10372	mukunde ki indira hun ki kya ho? 🤣	Neutral
21323	dna test garne dr. nispachhe hos.	Neutral
19686	tapai ko yeti ramro program i respect u sir tara tapai le ekdin pani mcc ko barema ekchoti pani kina bolnu vayena. this makes sad for people....	Negative
23021	yo deuja dai 2 tirae kae intrvw linu ni kna hla only 1sd ko sabae ko intrvw lko	Negative
21619	yo machine lai goli hannu parchha	Negative
16391	amako soch lai salam xa hoi intercast biye garexi xora xori chai dami aauxa relly ❤	Positive
13208	dr. sir nomber paunsakin hola sir millxa bane dinuhosh na	Neutral
27198	biswa vari kaala ra seta ka kina julus relli garcha ho yohi nasaliyad ko upaj ho. not only in nepal everywhere in the world, this is happening since then. in a way, mongol race ko right ko aawaj ho	Neutral
26840	winner 🏆 voice of season 3 sishir dai greatest fan	Positive
15515	malai ta boli sarai mann pareo 😘	Positive
23753	tesko purai family ko photo halnunadai	Neutral
15207	everything is good but dherai informal bhayo interview. not a great content. more content bhayo bhaney ani formal interview bhayo bhaney ajhai raamro huncha. good luck guys.	Neutral
23920	jo jolai bihe greni usailai ho dhoka pir ngrnu 6ora x teslai ramrri hurkaunu bdla tehi xorole linx ule kohi gyni sukh pauden kuher morx n tpaiko bnx n aruko bnx teslai khile sukh hudain baini	Negative
19636	thok manish gurung lai	Negative
17127	only one bold leader	Positive
25967	yo chor neupane ko question is a stupid. gulshan shah is an innocent until proven guilty. ta chor neupane muji jabarjasti thulo thulo awaj le guilty banauna nakhoj ta sujan neupane jatha	Negative
17241	yo romantic baar ko dance so hoine, please ke garna khoje ko,ho???	Neutral
14891	sobit coach tapai ayasi voice of kids ko raunak aako xa	Positive
14178	aaba ko aauney din ma ramro hos feri yesto nahos feri pani naya ziban ramro hos congratulations both of you	Positive
23559	kapil sharma show ad aayx hai	Neutral
12021	ina karmacharya 100℅ sahi ho, hamro bhasa nepali ho nepali bhasa bolnuparx..	Positive
27862	you’re great 👍 vai with namaste 🙏 nar bdr chhantyal daju 😊	Positive
17607	baini manparena didee is best 👍	Positive
24139	umm ramro garnu vako xa 👌	Positive
25158	om.my. god uff darlagyo take care of yourself brother	Neutral
15416	laure is 0 level .vten is superstar	Positive
25102	vagban xitai niko garaideu	Neutral
26716	kasto rude youtubey yaaar.... boli sudarnu paro ...baba aama raw yo bhai ko eejahat chaina??? you have to say sorrry.	Negative
23495	arko kam garer pain khan sakinx	Neutral
27572	ina lai pani parasle khaichee kheeleko biz he love him	Neutral
11590	ric bhatta sir ko dance ra voice amazing 👌🙏	Positive
18343	thank you so much team canada nepal hajur jastai ajai nepal ma reporter ko khacho xa 👏	Positive
16157	nirmala d.d 100%right / binita dahal fuck you	Negative
12291	ekdami kuro garyo yo manche jo sukai hos ..damii yr broda	Positive
13916	bycot anmol parajuli movie garnu perxa aba	Negative
31887	aaama ko boli spast xa. 💟💝	Positive
10948	face pani and sound pani same to same	Neutral
16891	khatey 6 kaa vai from 12 vai 😂	Negative
23666	yo swo ma dherai negative kura dherai vayo...past is pass.	Negative
10117	jatha polish khub thulo kam garexa	Negative
18239	katti sojo ho kya handsome daju 😍	Positive
20700	o my good k vayo mero n ma baseko thauma	Neutral
16136	thhuka sirapa bhatta we hate you	Negative
18443	alita is bullshit send her home , she doesn’t want it be on the show . too much bhau khojecha	Negative
23398	yo kapil lie aja thik paryo adhip dai le salam xaw ❤️❤️❤️	Positive
22648	khatra song sabaile sunna parxa share garer sabai magh purau	Positive
12792	wow kya motivational speech x sab ko	Positive
26953	tigeer com bicak ....my broo	Neutral
25815	sir hajur ko yo number ma call lagdaina ta sir hajur ko numper change garnu vako hora	Neutral
26955	yo badarni le role kheleko dekhiyo bolne saili herau ta desha le maneko popular actor lai keta bhanxe how dare you kukurniko thutuno bhaki kt rip	Negative
22465	thes laini marnu parx	Negative
15354	malaii pani kasto runa aayo please sir sabaiile help garau	Neutral
26126	7 kachhe hana cha yo cheli ? good luck. keep it up sis.	Positive
12486	yo interview line dd ko chai ma big fan ho	Positive
27720	help garos tara mediama naleraaos uniharuko saat pusta harulai torture hunxa mediama yesari video aayepachi tyo pni dhyaan jaaaos like views ko lagi ghryaasi jgda youtubema nhaaliyos face chopey hunxa	Negative
21130	jasle variety of performance garnu vayo.. jasle derai performance of day paunu vayo uha haru out re… so unfair for rahisha ..	Negative
10886	arko ayama le maya garxa vni tw testai ho	Negative
18530	nepal ko kanun daibale janun	Neutral
10654	bimal vanda 5000%ayush dharai ramro jodi	Neutral
11369	yo derai voldo raichha	Negative
18702	thank you dr, aru joint pain pidit sathi haru ktm ma (for joint pain) jodo k darda k leye. bhanne ayurvedic shop ma paucha, yo dukhe ko bela ek glass mantato pani ma mix garera drink garnu bhayo bhane ek ghanta pachi tapai walking garna saknuhuncha dhannebad uhi pidit person.	Positive
13624	anjali ko interview herna	Neutral
12549	sale chor police khane taile vhanda jantalai dhokha node tribalism khana deko xa ke muje police kukur ho tameji batto ma k khjeko hos police chor nai ho vhanne kura janeko xa ta muje police kukur hos	Negative
12958	yo jasmin laai janm kaid garr srkr	Negative
21418	ksm aile ta sem too sem dekhaxu ta ba dami 😘	Positive
24615	keep supporting yubraj ji 🌹🙏❤️❤️❤️	Positive
12532	gali matra line hoina lathi ney hannu police dai 😍	Neutral
31141	chetan dai ko 6k dekhi ko follower such a humble and cool guy	Positive
11860	dada kina ho yesto	Neutral
19174	sala anish tw mor	Negative
19428	episode 5 pugisakexa ma vane first time herdai xu. wow sadikshya and nabin and judges happy to see	Positive
18469	love the new set up of this show fairy 🧚‍♀️ stories ko jasto lagyo	Positive
26218	ma 2 otta cycle gift garxu	Neutral
14147	yo made in chaina ho dui din lai	Neutral
25766	kati selfish ghatiya kta khatey	Negative
26617	over english vyo..nepali language ma bolnu paryo guest rw pratigya lae	Neutral
26515	yo ketile saivaneko xaina	Negative
27626	wow ma ni xetri ho but full support intercaste married	Positive
25377	janata ko haina neta,lawyer,ani journalist haru ko xora xori lai vannus its match for you chand g	Neutral
23765	yo judge haru scores dina kina kanjus garnu hunxa	Negative
20710	today m vary happy.namaskar sabin sir n all team.	Positive
26044	rashmi chudari g good yo honi nepali man	Positive
22280	sala ewta water bottle dinu sakdaina,waiyat waiyat qsn garcha.dharan ma matra hoina ktm biratnagar sspoima cha durbeseni haru	Negative
24907	nani chai last cute arr	Positive
15993	rest in peace bhawana kushwaha	Negative
27425	....and preeti d ko dance aja outstanding 🔥👏🏻	Positive
24428	kta le asto kam gareko va a mafi hunthiyo but kt le garda... devorce	Neutral
25209	samisha bunu lai mero auta sajesan timi sb ramrri xou geet hit fit x but afno didi lai saman garera bolaune garnu hai bunu aru sb thik x	Positive
16795	malai ni ruwaunu bhayo aayush sis!!	Neutral
25852	good sujit shaha and ssp raju pandey ji	Positive
25896	omg get well soon	Neutral
13629	wow aaksha la kati maja la alija vndko aaksha r neelu ko jodi best x pal xito riha hos	Neutral
19011	k huna lagyo npl ma	Neutral
24827	hajurko voice atinai ramro lagxa mero best singer plz narunu dijyu abo dekhi dherai bhanda dherai geet gaunu has pahilako kuralai birsera hajur jhan strong bannus dijyu 😘❤	Positive
20313	yo kun khate mantree ho sale kukur	Negative
18580	bau xori jasto dekhedeina 👻❤️chetan dai 🙏🏼	Neutral
22723	timilai panic he'd garchh timi bharatko yonai garlic bho beheading garer	Neutral
24186	aaj t naresh.le yek dam dhami lokgaika phela.parex.kati mitho shor rhex.ghit ricading garidinu paro	Positive
19866	susil sir junai show ma vaye pani nikai ramailo hunxa so lovely susil dai and love you all wou..	Positive
11802	ilove u so m babu kate mitho bole chalkh babu malai last maya lageyo babu time lai mane help garxu mane palxu yo babulai	Positive
17060	nepali haru auta match jiteki over excited vai halcha	Negative
20310	entertainment field maa pani tahalaka pitnuhola bhagwati d 👍💚👌 dar laayo my lord.	Positive
19592	2 jana astrologer man women xan nepal ma interview maa auxan butt k ho ram bamjan ani nirmala pant ko baare maa vana yrr	Negative
24754	namardha rahix yesto manxe sang namilnu sis	Negative
13265	denish ra xiring le kasto ruwayo yaar love you 😘	Positive
14214	timi haru le yetro samaya ma k garou, chori bahek. tesai le ekaraj ko vanai thick ho. we have choose new options now.	Negative
24752	bla thik vo hjurlai salute xa sontosh uncle ra saugat dada ko mahanata ra maya lai ni salute xa ismita didi lai eti nei binti abo jindegi ma koile glti ngrnu i'm very happy love from india ❤	Positive
19402	ani profit vayo vaney pani kina jealous huna paryo k. they worked hard for this ,they deserve every penny and love worldwide. 😏	Neutral
15955	god bless you sis....best of luck 🇳🇵🙏🇳🇵hjr ko yo kahani aru kunai pani chelee laaiii naparosh 🙏🇳🇵🙏🇳🇵🙏	Neutral
